playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476856,2023,Matt Dumba,TBL,D,all,73,86805.0,1857.0,3.96,0.37,0.55,0.39,0.53,0.38,0.53,217.0,88.0,5.19,5.66,22.54,2.99,50.9,39.73,4.92,5.2,4.93,1.0,6.0,81.0,46.0,64.0,191.0,11.0,4.0,14.0,1.0,15.0,0.0,36.0,58.0,77.0,123.0,29.0,66.0,0.0,195.0,9.0,44.0,112.0,11.0,4.0,2.79,1.38,1.03,2.0,2.0,0.0,189.37,127.0,126.89,38.0,1.2,2.67,1.16,5.23,5.24,5.16,1857.0,139.0,326.0,300.0,1092.0,227.0,281.0,277.0,1072.0,0.0,1.0,178443.0,66.0,34.0,14.0,105.0,577.76,53.97,52.29,53.95,52.27,543.0,252.0,303.0,1098.0,49.0,72.0,9.0,586.0,139.0,70.0,16.01,16.84,21.13,18.0,18.0,13.0,1094.79,795.0,794.06,8.02,13.85,13.56,48.42,48.47,47.86,922.17,91.86,85.49,92.15,85.79,866.0,405.0,453.0,1724.0,93.0,88.0,11.0,951.0,212.0,108.0,27.28,26.11,38.47,33.0,28.0,32.0,1727.84,1271.0,1277.23,15.46,17.72,17.72,89.6,89.83,84.99,173.03,142.31,3094.0,2749.0,0.0,0.0,0.0,0.0,0.0,0.0
8476856,2023,Matt Dumba,TBL,D,5on5,73,71344.0,1534.0,3.96,0.46,0.51,0.46,0.51,0.45,0.51,223.0,75.94,4.28,4.8,19.75,2.54,44.93,32.71,4.03,4.28,4.04,1.0,6.0,69.0,40.0,63.0,172.0,11.0,4.0,14.0,1.0,13.0,0.0,32.0,46.0,65.0,105.0,23.0,52.0,0.0,154.0,6.0,39.0,97.0,9.0,3.0,2.27,1.19,0.81,2.0,2.0,0.0,170.37,109.0,108.89,35.0,0.97,2.67,1.16,4.08,4.09,4.04,1534.0,119.0,193.0,274.0,948.0,200.0,216.0,218.0,900.0,0.0,0.0,139283.0,52.0,26.0,10.0,75.0,522.17,45.05,43.46,45.02,43.43,493.0,224.0,283.0,1000.0,44.0,69.0,9.0,538.0,121.0,58.0,14.54,14.5,16.01,18.0,17.0,9.0,996.79,717.0,716.06,7.13,13.39,13.55,38.61,38.66,38.17,628.72,52.0,50.42,52.3,50.73,598.0,272.0,327.0,1197.0,59.0,56.0,6.0,678.0,138.0,54.0,19.48,16.69,15.83,27.0,19.0,13.0,1200.84,870.0,876.23,8.54,11.13,11.2,49.33,49.56,48.77,97.76,94.94,2277.0,2194.0,6.36,0.33,112.0,19.0,86.0,15.0
8476856,2023,Matt Dumba,TBL,D,4on5,73,11172.0,227.0,3.12,0.07,0.09,0.09,0.12,0.09,0.14,167.0,4.54,0.17,0.34,0.77,0.24,2.36,4.12,0.17,0.17,0.17,0.0,0.0,6.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,5.0,12.0,0.0,29.0,3.0,3.0,8.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,3.0,0.08,0.0,0.0,0.25,0.25,0.25,227.0,3.0,119.0,17.0,88.0,11.0,49.0,44.0,123.0,0.0,0.0,10999.0,12.0,0.0,0.0,0.0,22.67,2.08,2.08,2.08,2.08,23.0,9.0,9.0,41.0,2.0,0.0,0.0,24.0,5.0,3.0,0.62,0.73,0.74,0.0,0.0,2.0,41.0,32.0,32.0,0.29,0.0,0.0,2.38,2.38,2.38,228.35,29.13,25.45,29.13,25.45,212.0,101.0,96.0,409.0,26.0,26.0,4.0,226.0,47.0,40.0,5.86,5.8,17.47,3.0,6.0,17.0,409.0,313.0,313.0,5.53,4.83,4.92,29.73,29.73,26.33,1.93,19.82,43.0,309.0,0.5,0.01,3.0,1.0,3.0,1.0
8476856,2023,Matt Dumba,TBL,D,5on4,73,1080.0,40.0,0.59,0.8,0.89,0.83,0.85,0.86,0.82,83.0,2.96,0.28,0.24,1.02,0.09,1.52,0.85,0.26,0.28,0.26,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.07,0.0,0.0,0.35,0.35,0.32,40.0,9.0,1.0,2.0,28.0,10.0,4.0,6.0,20.0,0.0,0.0,8582.0,0.0,4.0,2.0,21.0,12.93,1.25,1.16,1.25,1.16,13.0,5.0,2.0,20.0,1.0,2.0,0.0,11.0,7.0,0.0,0.46,0.8,0.0,0.0,1.0,0.0,20.0,18.0,18.0,0.27,0.45,0.0,1.52,1.52,1.4,2.29,0.31,0.31,0.31,0.31,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.03,0.28,0.0,0.0,1.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.35,0.35,0.35,16.6,1.95,226.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8479998,2023,Mikey Anderson,LAK,D,other,71,2248.0,28.0,19.3,0.54,0.55,0.25,0.53,0.3,0.52,121.0,0.79,0.04,0.03,0.24,0.02,0.31,0.36,0.04,0.04,0.04,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.05,0.05,0.05,28.0,0.0,10.0,3.0,15.0,1.0,8.0,7.0,12.0,0.0,0.0,3956.0,0.0,0.0,0.0,7.0,14.53,7.76,7.6,7.76,7.6,14.0,8.0,3.0,25.0,8.0,1.0,0.0,5.0,5.0,12.0,0.14,0.67,6.95,1.0,1.0,6.0,25.0,22.0,22.0,0.22,0.49,0.49,7.5,7.5,7.36,37.41,6.59,6.13,6.59,6.13,36.0,16.0,25.0,77.0,2.0,4.0,0.0,30.0,12.0,10.0,1.23,1.2,4.16,1.0,0.0,1.0,77.0,52.0,52.0,1.0,1.05,1.05,6.54,6.54,6.17,9.38,7.71,90.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0
8479998,2023,Mikey Anderson,LAK,D,all,71,88385.0,1574.0,35.73,0.46,0.57,0.47,0.56,0.48,0.56,218.0,92.45,4.45,4.85,24.48,3.01,51.43,41.77,4.31,4.5,4.35,8.0,8.0,87.0,43.0,72.0,202.0,18.0,2.0,8.0,0.0,18.0,0.0,45.0,57.0,85.0,128.0,8.0,16.0,0.0,121.0,14.0,25.0,117.0,12.0,1.0,2.58,1.64,0.23,0.0,2.0,0.0,204.28,130.0,131.63,24.0,0.99,1.66,0.93,4.51,4.57,4.45,1574.0,122.0,297.0,313.0,842.0,221.0,241.0,209.0,903.0,0.0,0.0,170070.0,16.0,24.0,12.0,128.0,712.91,62.45,60.39,63.11,61.03,676.0,297.0,376.0,1349.0,58.0,68.0,10.0,749.0,158.0,66.0,19.67,20.24,22.53,21.0,21.0,16.0,1372.13,973.0,988.16,9.11,14.32,15.01,56.54,57.22,56.46,766.56,73.99,68.47,73.42,67.93,714.0,341.0,448.0,1503.0,49.0,82.0,9.0,777.0,195.0,83.0,21.75,24.15,28.09,20.0,17.0,12.0,1480.7,1055.0,1042.2,12.94,18.79,18.79,68.13,67.66,65.42,174.5,130.28,3204.0,2542.0,0.0,0.0,0.0,0.0,0.0,0.0
8479998,2023,Mikey Anderson,LAK,D,5on5,71,76374.0,1332.0,35.73,0.52,0.56,0.54,0.55,0.54,0.56,184.0,88.41,4.28,4.66,23.6,2.86,49.78,38.81,4.15,4.33,4.19,7.0,7.0,84.0,40.0,72.0,196.0,16.0,2.0,8.0,0.0,18.0,0.0,45.0,51.0,82.0,122.0,8.0,16.0,0.0,115.0,12.0,23.0,111.0,12.0,1.0,2.41,1.64,0.23,0.0,2.0,0.0,198.28,124.0,125.63,22.0,0.94,1.66,0.93,4.29,4.35,4.25,1332.0,119.0,189.0,293.0,731.0,209.0,190.0,175.0,758.0,0.0,0.0,131106.0,16.0,22.0,11.0,90.0,672.71,52.35,50.56,53.01,51.19,632.0,285.0,369.0,1286.0,47.0,65.0,9.0,720.0,146.0,51.0,18.89,18.6,14.86,19.0,18.0,10.0,1309.13,917.0,932.16,8.57,13.59,14.14,46.77,47.45,46.86,560.57,47.83,46.02,47.26,45.48,514.0,253.0,338.0,1105.0,36.0,61.0,7.0,579.0,137.0,51.0,16.2,17.15,14.47,15.0,12.0,9.0,1082.7,767.0,754.2,7.76,12.85,13.23,42.36,41.88,41.2,108.07,84.1,2363.0,1946.0,6.24,0.51,145.0,4.0,117.0,4.0
8479998,2023,Mikey Anderson,LAK,D,4on5,71,9624.0,206.0,34.38,0.1,0.18,0.1,0.13,0.12,0.16,189.0,2.54,0.1,0.12,0.38,0.1,1.03,2.27,0.1,0.1,0.1,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.03,0.0,0.0,0.13,0.13,0.13,206.0,1.0,98.0,15.0,92.0,9.0,43.0,27.0,127.0,0.0,0.0,12252.0,0.0,0.0,0.0,0.0,23.55,2.13,2.04,2.13,2.04,28.0,3.0,3.0,34.0,3.0,2.0,1.0,22.0,6.0,3.0,0.57,0.84,0.72,1.0,2.0,0.0,34.0,31.0,31.0,0.27,0.24,0.38,2.02,2.02,2.01,163.33,19.16,15.94,19.16,15.94,161.0,68.0,84.0,313.0,11.0,17.0,2.0,163.0,44.0,22.0,4.18,5.52,9.46,4.0,5.0,2.0,313.0,229.0,229.0,4.03,4.88,4.51,18.67,18.67,17.53,4.77,22.1,57.0,378.0,1.1,0.0,7.0,0.0,7.0,0.0
8479998,2023,Mikey Anderson,LAK,D,5on4,71,139.0,8.0,4.95,0.88,0.96,0.8,0.88,0.75,0.86,29.0,0.72,0.03,0.04,0.26,0.03,0.31,0.33,0.02,0.03,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.03,8.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,2898.0,0.0,0.0,0.0,6.0,2.12,0.21,0.19,0.21,0.19,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.07,0.14,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.05,0.0,0.0,0.26,0.26,0.24,0.7,0.03,0.03,0.03,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,9.32,0.42,103.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8481609,2023,Vladislav Kolyachonok,ARI,D,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481609,2023,Vladislav Kolyachonok,ARI,D,all,2,1020.0,22.0,1.15,0.24,0.32,0.35,0.36,0.36,0.34,12.0,1.27,0.03,0.08,0.32,0.04,0.9,0.63,0.03,0.03,0.03,0.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,3.24,2.0,2.13,0.0,0.02,0.0,0.0,0.04,0.04,0.04,22.0,1.0,2.0,3.0,16.0,1.0,2.0,1.0,18.0,0.0,0.0,6411.0,2.0,0.0,0.0,1.0,6.66,0.31,0.31,0.33,0.32,7.0,2.0,3.0,12.0,2.0,1.0,1.0,8.0,1.0,0.0,0.19,0.12,0.0,2.0,0.0,0.0,12.6,9.0,9.41,0.07,0.06,0.06,0.32,0.34,0.34,10.94,0.97,0.96,0.91,0.9,9.0,7.0,6.0,22.0,0.0,0.0,0.0,12.0,3.0,1.0,0.36,0.39,0.22,0.0,0.0,0.0,20.73,16.0,15.1,0.16,0.0,0.0,1.13,1.06,1.05,3.04,6.54,66.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
8481609,2023,Vladislav Kolyachonok,ARI,D,5on5,2,1020.0,22.0,1.15,0.24,0.3,0.35,0.39,0.36,0.37,12.0,1.27,0.03,0.08,0.32,0.04,0.9,0.63,0.03,0.03,0.03,0.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,3.24,2.0,2.13,0.0,0.02,0.0,0.0,0.04,0.04,0.04,22.0,1.0,2.0,3.0,16.0,1.0,2.0,1.0,18.0,0.0,0.0,4746.0,2.0,0.0,0.0,1.0,6.66,0.31,0.31,0.33,0.32,7.0,2.0,3.0,12.0,2.0,1.0,1.0,8.0,1.0,0.0,0.19,0.12,0.0,2.0,0.0,0.0,12.6,9.0,9.41,0.07,0.06,0.06,0.32,0.34,0.34,10.94,0.97,0.96,0.91,0.9,9.0,7.0,6.0,22.0,0.0,0.0,0.0,12.0,3.0,1.0,0.36,0.39,0.22,0.0,0.0,0.0,20.73,16.0,15.1,0.16,0.0,0.0,1.13,1.06,1.05,1.59,3.78,53.0,83.0,0.0,0.01,0.0,1.0,0.0,1.0
8481609,2023,Vladislav Kolyachonok,ARI,D,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481609,2023,Vladislav Kolyachonok,ARI,D,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483468,2023,Jiri Kulich,BUF,C,other,1,36.0,0.0,-0.18,0.0,0.38,0.0,0.5,0.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.17,0.17,0.17,0.17,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.19,0.19,0.19,0.05,0.09,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8483468,2023,Jiri Kulich,BUF,C,all,1,893.0,16.0,-0.18,0.31,0.31,0.27,0.31,0.3,0.3,7.0,0.66,0.01,0.04,0.18,0.02,0.43,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.95,0.0,0.01,0.0,0.0,0.02,0.02,0.02,16.0,0.0,5.0,3.0,8.0,0.0,4.0,2.0,10.0,0.0,1.0,2707.0,0.0,0.0,0.0,0.0,2.05,0.16,0.16,0.16,0.15,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.08,0.09,0.0,0.0,0.0,0.0,3.58,3.0,2.86,0.03,0.0,0.0,0.19,0.19,0.18,5.26,0.36,0.36,0.37,0.36,4.0,3.0,4.0,11.0,1.0,0.0,0.0,5.0,2.0,0.0,0.1,0.26,0.0,0.0,1.0,0.0,11.98,7.0,7.29,0.06,0.0,0.0,0.42,0.43,0.43,1.97,4.48,27.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8483468,2023,Jiri Kulich,BUF,C,5on5,1,857.0,16.0,-0.18,0.46,0.11,0.31,0.27,0.33,0.27,6.0,0.66,0.01,0.04,0.18,0.02,0.43,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.95,0.0,0.01,0.0,0.0,0.02,0.02,0.02,16.0,0.0,5.0,3.0,8.0,0.0,4.0,2.0,10.0,0.0,1.0,2467.0,0.0,0.0,0.0,0.0,2.05,0.16,0.16,0.16,0.15,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.08,0.09,0.0,0.0,0.0,0.0,3.58,3.0,2.86,0.03,0.0,0.0,0.19,0.19,0.18,4.4,0.19,0.19,0.2,0.2,3.0,3.0,3.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,9.98,6.0,6.29,0.04,0.0,0.0,0.24,0.24,0.24,0.52,4.26,21.0,56.0,0.0,0.58,0.0,4.0,0.0,4.0
8483468,2023,Jiri Kulich,BUF,C,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
